Year,Term,Importer,Exporter,Max_reported_quantity,Unit
2020,live,BG,TH,1732.0,Number of specimens
2020,live,BG,TW,2687.0,Number of specimens
2020,live,BH,AE,1104.0,Number of specimens
2020,live,BH,AR,126.0,Number of specimens
2020,live,BH,AT,42.0,Number of specimens
2020,live,BH,BE,1571.0,Number of specimens
2020,live,BH,BG,5.0,Number of specimens
2020,live,BH,CN,2700.0,Number of specimens
2020,live,BH,CY,17.0,Number of specimens
2020,live,BH,CZ,185.0,Number of specimens
2020,live,BH,DE,92.0,Number of specimens
2020,live,BH,DK,1.0,Number of specimens
2020,live,BH,ES,557.0,Number of specimens
2020,live,BH,GB,109.0,Number of specimens
2020,live,BH,ID,1853.0,Number of specimens
2020,live,BH,IT,4.0,Number of specimens
2020,live,BH,KW,2261.0,Number of specimens
2020,live,BH,LB,16071.0,Number of specimens
2020,live,BH,NL,1334.0,Number of specimens
2020,live,BH,OM,469.0,Number of specimens
2020,live,BH,PL,41.0,Number of specimens
2020,live,BH,PT,35.0,Number of specimens
2020,live,BH,SI,3.0,Number of specimens
2020,live,BH,SR,77.0,Number of specimens
2020,live,BH,TH,12358.0,Number of specimens
2020,live,BH,TW,20.0,Number of specimens
2020,live,BH,US,5.0,Number of specimens
2020,live,BH,VN,40.0,Number of specimens
2020,live,BH,XX,2430.0,Number of specimens
2020,live,BH,ZA,1576.0,Number of specimens
2020,live,BI,TG,476.0,Number of specimens
2020,live,BJ,NE,558.0,Number of specimens
2020,live,BJ,TG,625.0,Number of specimens
2020,live,BJ,XX,150.0,Number of specimens
2020,live,BJ,ZA,2.0,Number of specimens
2020,live,BN,ID,10.0,Number of specimens
2020,live,BN,MY,300.0,Number of specimens
2020,live,BN,SG,10.0,Number of specimens
2020,live,BN,TH,456470.0,Number of specimens
2020,live,BR,AU,67014.0,Number of specimens
2020,live,BR,CZ,7.0,Number of specimens
2020,live,BR,FM,950.0,Number of specimens
2020,live,BR,ID,23469.0,Number of specimens
2020,live,BR,JM,5.0,Number of specimens
2020,live,BR,JP,3316.0,Number of specimens
2020,live,BR,MY,1220.0,Number of specimens
2020,live,BR,NL,150.0,Number of specimens
2020,live,BR,PT,578.0,Number of specimens
2020,live,BR,TH,2036724.0,Number of specimens
2020,live,BR,TO,1056.0,Number of specimens
2020,live,BR,TW,3687217.0,Number of specimens
2020,live,BR,US,4.0,Number of specimens
2020,live,BR,VN,5586.0,Number of specimens
2020,live,BY,AZ,5000.0,Number of specimens
2020,live,BY,ES,5952.0,Number of specimens
2020,live,BY,LT,2.0,Number of specimens
2020,live,BY,TH,661.0,Number of specimens
2020,live,BY,UA,8000.0,Number of specimens
2020,live,CA,AT,2.0,Number of specimens
2020,live,CA,AU,14525.0,Number of specimens
2020,live,CA,BE,616.0,Number of specimens
2020,live,CA,BJ,70.0,Number of specimens
2020,live,CA,BR,141.0,Number of specimens
2020,live,CA,CH,30.0,Number of specimens
2020,live,CA,CM,100.0,Number of specimens
2020,live,CA,CN,5450.0,Number of specimens
2020,live,CA,CO,12.0,Number of specimens
2020,live,CA,CZ,751.0,Number of specimens
2020,live,CA,DE,609.0,Number of specimens
2020,live,CA,DO,42000.0,Number of specimens
2020,live,CA,EC,6624.0,Number of specimens
2020,live,CA,EG,100.0,Number of specimens
2020,live,CA,ES,6.0,Number of specimens
2020,live,CA,GB,954.0,Number of specimens
2020,live,CA,GT,63646.0,Number of specimens
2020,live,CA,GY,245.0,Number of specimens
2020,live,CA,HK,10.0,Number of specimens
2020,live,CA,HU,290.0,Number of specimens
2020,live,CA,ID,27509.0,Number of specimens
2020,live,CA,IT,2000.0,Number of specimens
2020,live,CA,JP,2477.0,Number of specimens
2020,live,CA,KE,550.0,Number of specimens
2020,live,CA,KH,1416.0,Number of specimens
2020,live,CA,KR,170.0,Number of specimens
2020,live,CA,LK,12400.0,Number of specimens
2020,live,CA,MG,491.0,Number of specimens
2020,live,CA,MX,4464.0,Number of specimens
2020,live,CA,MY,3167.0,Number of specimens
2020,live,CA,NI,1831.0,Number of specimens
2020,live,CA,NL,582.0,Number of specimens
2020,live,CA,SG,570.0,Number of specimens
2020,live,CA,SI,1.0,Number of specimens
2020,live,CA,TG,1517.0,Number of specimens
2020,live,CA,TH,92035.0,Number of specimens
2020,live,CA,TO,108.0,Number of specimens
2020,live,CA,TR,24520.0,Number of specimens
2020,live,CA,UA,404.0,Number of specimens
2020,live,CA,US,4871.0,Number of specimens
2020,live,CA,VN,274.0,Number of specimens
2020,live,CA,ZA,20.0,Number of specimens
2020,live,CD,BE,66.0,Number of specimens
2020,live,CD,TG,10.0,Number of specimens
2020,live,CD,TH,32100.0,Number of specimens
2020,live,CH,AT,13.0,Number of specimens
2020,live,CH,AU,6163.0,Number of specimens
2020,live,CH,BE,2979.0,Number of specimens
2020,live,CH,BG,1.0,Number of specimens
2020,live,CH,BR,517.0,Number of specimens
2020,live,CH,CN,810.0,Number of specimens
2020,live,CH,CO,24.0,Number of specimens
2020,live,CH,CZ,37.0,Number of specimens
2020,live,CH,DE,161131.0,Number of specimens
2020,live,CH,DK,65864.0,Number of specimens
2020,live,CH,EC,2567.0,Number of specimens
2020,live,CH,ES,27.0,Number of specimens
2020,live,CH,FR,61.0,Number of specimens
2020,live,CH,GT,1800.0,Number of specimens
2020,live,CH,HN,1392.0,Number of specimens
2020,live,CH,ID,17070.0,Number of specimens
2020,live,CH,IT,26473.0,Number of specimens
2020,live,CH,LB,34.0,Number of specimens
2020,live,CH,LT,10000.0,Number of specimens
2020,live,CH,MP,533.0,Number of specimens
2020,live,CH,MY,5.0,Number of specimens
2020,live,CH,NI,181.0,Number of specimens
2020,live,CH,NL,1309965.0,Number of specimens
2020,live,CH,NO,3.0,Number of specimens
2020,live,CH,PT,6.0,Number of specimens
2020,live,CH,QA,6.0,Number of specimens
2020,live,CH,RO,48000.0,Number of specimens
2020,live,CH,RS,14500.0,Number of specimens
2020,live,CH,SK,10.0,Number of specimens
2020,live,CH,TH,6362.0,Number of specimens
2020,live,CH,TR,4000.0,Number of specimens
2020,live,CH,TW,29802.0,Number of specimens
2020,live,CH,US,2.0,Number of specimens
2020,live,CH,XX,1477.0,Number of specimens
2020,live,CI,NE,6.0,Number of specimens
2020,live,CI,TH,2182.0,Number of specimens
2020,live,CI,ZA,283.0,Number of specimens
2020,live,CL,BE,16.0,Number of specimens
2020,live,CL,CO,22.0,Number of specimens
2020,live,CL,CR,96030.0,Number of specimens
2020,live,CL,CZ,5.0,Number of specimens
2020,live,CL,ES,352.0,Number of specimens
2020,live,CL,GT,100.0,Number of specimens
2020,live,CL,KR,194000.0,Number of specimens
2020,live,CL,PE,20.0,Number of specimens
2020,live,CL,PT,28.0,Number of specimens
2020,live,CL,SK,2.0,Number of specimens
2020,live,CL,TH,4.0,Number of specimens
2020,live,CL,US,329.0,Number of specimens
2020,live,CN,AE,60.0,Number of specimens
2020,live,CN,AR,400.0,Number of specimens
2020,live,CN,AU,9019.0,Number of specimens
2020,live,CN,BE,122.0,Number of specimens
2020,live,CN,BR,2135.0,Number of specimens
2020,live,CN,CO,1010.0,Number of specimens
2020,live,CN,CZ,553.0,Number of specimens
2020,live,CN,DE,726.0,Number of specimens
2020,live,CN,EC,160.0,Number of specimens
2020,live,CN,EG,105.0,Number of specimens
2020,live,CN,ET,80.0,Number of specimens
2020,live,CN,GT,15830.0,Number of specimens
2020,live,CN,GY,21.0,Number of specimens
2020,live,CN,ID,216561.0,Number of specimens
2020,live,CN,IT,131.0,Number of specimens
2020,live,CN,JP,1051.0,Number of specimens
2020,live,CN,KH,3500.0,Number of specimens
2020,live,CN,KR,39100.0,Number of specimens
2020,live,CN,ML,200.0,Number of specimens
2020,live,CN,MY,274385.0,Number of specimens
2020,live,CN,NL,7669.0,Number of specimens
2020,live,CN,NZ,12.0,Number of specimens
2020,live,CN,PH,500.0,Number of specimens
2020,live,CN,RU,4.0,Number of specimens
2020,live,CN,SG,470.0,Number of specimens
2020,live,CN,SI,5956.0,Number of specimens
2020,live,CN,SR,144.0,Number of specimens
2020,live,CN,TG,15.0,Number of specimens
2020,live,CN,TH,250154.0,Number of specimens
2020,live,CN,UZ,1400.0,Number of specimens
2020,live,CN,VN,34485.0,Number of specimens
2020,live,CN,ZA,2375.0,Number of specimens
2020,live,CO,CR,192600.0,Number of specimens
2020,live,CO,CZ,1.0,Number of specimens
2020,live,CO,MY,2.0,Number of specimens
2020,live,CO,TH,1762.0,Number of specimens
2020,live,CR,GT,380000.0,Number of specimens
2020,live,CR,PA,4.0,Number of specimens
2020,live,CR,TH,7635.0,Number of specimens
2020,live,CW,JM,26.0,Number of specimens
2020,live,CW,NL,384.0,Number of specimens
2020,live,CW,TH,48190.0,Number of specimens
2020,live,CY,AE,2.0,Number of specimens
2020,live,CY,CH,12.0,Number of specimens
2020,live,CY,CN,100.0,Number of specimens
2020,live,CY,ID,837.0,Number of specimens
2020,live,CY,PA,4.0,Number of specimens
2020,live,CY,QA,1.0,Number of specimens
2020,live,CY,SC,1.0,Number of specimens
2020,live,CY,TH,10900.0,Number of specimens
2020,live,CZ,AR,20.0,Number of specimens
2020,live,CZ,AU,613.0,Number of specimens
2020,live,CZ,BY,2.0,Number of specimens
2020,live,CZ,CH,26.0,Number of specimens
2020,live,CZ,CO,120.0,Number of specimens
2020,live,CZ,GY,109.0,Number of specimens
2020,live,CZ,ID,2621.0,Number of specimens
2020,live,CZ,LK,4.0,Number of specimens
2020,live,CZ,MG,1866.0,Number of specimens
2020,live,CZ,NI,233.0,Number of specimens
2020,live,CZ,NO,5.0,Number of specimens
2020,live,CZ,PE,20.0,Number of specimens
2020,live,CZ,QA,5.0,Number of specimens
2020,live,CZ,SG,18.0,Number of specimens
2020,live,CZ,SY,11.0,Number of specimens
2020,live,CZ,TG,1705.0,Number of specimens
2020,live,CZ,TH,821.0,Number of specimens
2020,live,CZ,TW,3235.0,Number of specimens
2020,live,CZ,UA,50.0,Number of specimens
2020,live,CZ,US,26510.0,Number of specimens
2020,live,CZ,VN,30.0,Number of specimens
2020,live,CZ,ZA,16.0,Number of specimens
2020,live,DE,AE,9.0,Number of specimens
2020,live,DE,AR,1700.0,Number of specimens
2020,live,DE,AU,96472.0,Number of specimens
2020,live,DE,BH,6.0,Number of specimens
2020,live,DE,BR,29313.0,Number of specimens
2020,live,DE,CH,2105.0,Number of specimens
2020,live,DE,CN,55990343.0,Number of specimens
2020,live,DE,CO,15861.0,Number of specimens
2020,live,DE,CR,93921.0,Number of specimens
2020,live,DE,EC,56556.0,Number of specimens
2020,live,DE,FM,1207.0,Number of specimens
2020,live,DE,GH,200.0,Number of specimens
2020,live,DE,GY,325.0,Number of specimens
2020,live,DE,ID,42818.0,Number of specimens
2020,live,DE,IN,3557.0,Number of specimens
2020,live,DE,JP,2002.0,Number of specimens
2020,live,DE,KE,6190.0,Number of specimens
2020,live,DE,KR,625.0,Number of specimens
2020,live,DE,KZ,7.0,Number of specimens
2020,live,DE,LK,1210.0,Number of specimens
2020,live,DE,MK,13114.0,Number of specimens
2020,live,DE,MU,20.0,Number of specimens
2020,live,DE,MY,1984.0,Number of specimens
2020,live,DE,NO,4.0,Number of specimens
2020,live,DE,PE,865.0,Number of specimens
2020,live,DE,PF,2208.0,Number of specimens
2020,live,DE,PH,4871.0,Number of specimens
2020,live,DE,QA,11.0,Number of specimens
2020,live,DE,SC,61.0,Number of specimens
2020,live,DE,SG,290.0,Number of specimens
2020,live,DE,SR,450.0,Number of specimens
2020,live,DE,SV,800.0,Number of specimens
2020,live,DE,SX,200.0,Number of specimens
2020,live,DE,TG,5694.0,Number of specimens
2020,live,DE,TH,133019.0,Number of specimens
2020,live,DE,TW,93425.0,Number of specimens
2020,live,DE,US,23628.0,Number of specimens
2020,live,DE,UZ,12900.0,Number of specimens
2020,live,DE,VN,2959.0,Number of specimens
2020,live,DE,ZA,1149.0,Number of specimens
2020,live,DK,AU,315647.0,Number of specimens
2020,live,DK,CH,7.0,Number of specimens
2020,live,DK,CO,68.0,Number of specimens
2020,live,DK,DO,532800.0,Number of specimens
2020,live,DK,GT,161171.0,Number of specimens
2020,live,DK,ID,1726.0,Number of specimens
2020,live,DK,KE,2880000.0,Number of specimens
2020,live,DK,LK,22589.0,Number of specimens
2020,live,DK,MU,10.0,Number of specimens
2020,live,DK,TH,594613.0,Number of specimens
2020,live,DK,TO,782.0,Number of specimens
2020,live,DK,TR,170476.0,Number of specimens
2020,live,DK,TZ,20.0,Number of specimens
2020,live,DK,ZA,22.0,Number of specimens
2020,live,DM,TH,2985.0,Number of specimens
2020,live,DO,CR,35000.0,Number of specimens
2020,live,DO,SR,63.0,Number of specimens
2020,live,DO,TH,454390.0,Number of specimens
2020,live,DO,US,18.0,Number of specimens
2020,live,DZ,CN,500.0,Number of specimens
2020,live,DZ,QA,15.0,Number of specimens
2020,live,EG,BE,636.0,Number of specimens
2020,live,EG,BH,881.0,Number of specimens
2020,live,EG,BJ,200.0,Number of specimens
2020,live,EG,CN,3500.0,Number of specimens
2020,live,EG,CZ,240.0,Number of specimens
2020,live,EG,KW,175.0,Number of specimens
2020,live,EG,LB,13.0,Number of specimens
2020,live,EG,NL,2221.0,Number of specimens
2020,live,EG,SG,12.0,Number of specimens
2020,live,EG,SN,75.0,Number of specimens
2020,live,EG,SV,500.0,Number of specimens
2020,live,EG,TH,10691.0,Number of specimens
2020,live,EG,ZA,243.0,Number of specimens
2020,live,ES,AE,161.0,Number of specimens
2020,live,ES,AU,1889.0,Number of specimens
2020,live,ES,CA,75.0,Number of specimens
2020,live,ES,CH,4.0,Number of specimens
2020,live,ES,CM,610.0,Number of specimens
2020,live,ES,CN,49172.0,Number of specimens
2020,live,ES,CO,6.0,Number of specimens
2020,live,ES,CR,4700.0,Number of specimens
2020,live,ES,GE,2500.0,Number of specimens
2020,live,ES,GT,64960.0,Number of specimens
2020,live,ES,HN,54992.0,Number of specimens
2020,live,ES,ID,10946.0,Number of specimens
2020,live,ES,JP,145.0,Number of specimens
2020,live,ES,KE,1400.0,Number of specimens
2020,live,ES,MG,2806.0,Number of specimens
2020,live,ES,MU,42.0,Number of specimens
2020,live,ES,MY,5.0,Number of specimens
2020,live,ES,NI,2331.0,Number of specimens
2020,live,ES,QA,21.0,Number of specimens
2020,live,ES,SC,75.0,Number of specimens
2020,live,ES,SV,2800.0,Number of specimens
2020,live,ES,TH,1410.0,Number of specimens
2020,live,ES,UA,10.0,Number of specimens
2020,live,ES,US,1438.0,Number of specimens
2020,live,ES,UZ,500.0,Number of specimens
2020,live,ES,VN,2327.0,Number of specimens
2020,live,ES,ZM,1001.0,Number of specimens
2020,live,ET,KE,2.0,Number of specimens
2020,live,ET,ML,4.0,Number of specimens
2020,live,ET,ZA,10.0,Number of specimens
2020,live,FJ,TH,68156.0,Number of specimens
2020,live,FJ,XX,1120.0,Number of specimens
2020,live,FO,DK,5.0,Number of specimens
2020,live,FR,AR,300.0,Number of specimens
2020,live,FR,AU,27714.0,Number of specimens
2020,live,FR,CH,20.0,Number of specimens
2020,live,FR,EC,200.0,Number of specimens
2020,live,FR,FR,5741.0,Number of specimens
2020,live,FR,ID,43710.0,Number of specimens
2020,live,FR,JP,32.0,Number of specimens
2020,live,FR,KR,489.0,Number of specimens
2020,live,FR,LK,150.0,Number of specimens
2020,live,FR,MG,150.0,Number of specimens
2020,live,FR,MU,1.0,Number of specimens
2020,live,FR,QA,2.0,Number of specimens
2020,live,FR,RU,2.0,Number of specimens
2020,live,FR,SR,2.0,Number of specimens
2020,live,FR,TG,9462.0,Number of specimens
2020,live,FR,TH,21521.0,Number of specimens
2020,live,FR,TW,128807.0,Number of specimens
2020,live,FR,UZ,11000.0,Number of specimens
2020,live,FR,VN,860.0,Number of specimens
2020,live,FR,ZA,26.0,Number of specimens
2020,live,GA,TH,70.0,Number of specimens
2020,live,GB,AE,120.0,Number of specimens
2020,live,GB,AU,51665.0,Number of specimens
2020,live,GB,BB,590.0,Number of specimens
2020,live,GB,CA,2.0,Number of specimens
2020,live,GB,CH,4.0,Number of specimens
2020,live,GB,CM,20.0,Number of specimens
2020,live,GB,CO,8.0,Number of specimens
2020,live,GB,CR,6.0,Number of specimens
2020,live,GB,FM,2189.0,Number of specimens
2020,live,GB,GH,615.0,Number of specimens
2020,live,GB,GT,1600.0,Number of specimens
2020,live,GB,ID,72607.0,Number of specimens
2020,live,GB,JE,2800.0,Number of specimens
2020,live,GB,JP,25.0,Number of specimens
2020,live,GB,KE,980.0,Number of specimens
2020,live,GB,KR,160.0,Number of specimens
2020,live,GB,LK,359900.0,Number of specimens
2020,live,GB,MG,310.0,Number of specimens
2020,live,GB,MX,1689.0,Number of specimens
2020,live,GB,MY,655.0,Number of specimens
2020,live,GB,NC,100.0,Number of specimens
2020,live,GB,NI,2800.0,Number of specimens
2020,live,GB,NZ,1195.0,Number of specimens
2020,live,GB,QA,20.0,Number of specimens
2020,live,GB,RS,3500.0,Number of specimens
2020,live,GB,SG,89.0,Number of specimens
2020,live,GB,SV,1500.0,Number of specimens
2020,live,GB,SY,200.0,Number of specimens
2020,live,GB,TG,1690.0,Number of specimens
2020,live,GB,TH,37159.0,Number of specimens
2020,live,GB,TO,688.0,Number of specimens
2020,live,GB,TW,300.0,Number of specimens
2020,live,GB,US,2862.0,Number of specimens
2020,live,GB,UZ,11500.0,Number of specimens
2020,live,GB,VN,178.0,Number of specimens
2020,live,GB,ZA,35.0,Number of specimens
2020,live,GB,ZM,1200.0,Number of specimens
2020,live,GD,TH,340.0,Number of specimens
2020,live,GE,CZ,203.0,Number of specimens
2020,live,GE,ES,304.0,Number of specimens
2020,live,GE,IR,24898.0,Number of specimens
2020,live,GE,NL,1191.0,Number of specimens
2020,live,GE,QA,9.0,Number of specimens
2020,live,GF,SR,2.0,Number of specimens
2020,live,GG,NL,110.0,Number of specimens
2020,live,GH,BJ,180.0,Number of specimens
2020,live,GH,LB,1.0,Number of specimens
2020,live,GH,ML,2400.0,Number of specimens
2020,live,GH,NE,200.0,Number of specimens
2020,live,GH,TG,1155.0,Number of specimens
2020,live,GH,TH,33220.0,Number of specimens
2020,live,GP,TH,8765.0,Number of specimens
2020,live,GR,ID,584.0,Number of specimens
2020,live,GR,TH,2.0,Number of specimens
2020,live,GR,US,200.0,Number of specimens
2020,live,GT,BE,150.0,Number of specimens
2020,live,GT,CO,5.0,Number of specimens
2020,live,GT,CR,13954.0,Number of specimens
2020,live,GT,CU,12230.0,Number of specimens
2020,live,GT,EC,3386.0,Number of specimens
2020,live,GT,ES,1185.0,Number of specimens
2020,live,GT,NL,44060.0,Number of specimens
2020,live,GT,PE,106.0,Number of specimens
2020,live,GT,SE,2.0,Number of specimens
2020,live,GT,TH,115.0,Number of specimens
2020,live,GT,US,1522.0,Number of specimens
2020,live,GU,TH,4962.0,Number of specimens
2020,live,GY,TH,1014.0,Number of specimens
2020,live,HK,AR,350.0,Number of specimens
2020,live,HK,AU,29500.0,Number of specimens
2020,live,HK,BE,18.0,Number of specimens
2020,live,HK,BR,3150.0,Number of specimens
2020,live,HK,CO,660.0,Number of specimens
2020,live,HK,CZ,3589.0,Number of specimens
2020,live,HK,DE,984.0,Number of specimens
2020,live,HK,EC,858.0,Number of specimens
2020,live,HK,EG,50.0,Number of specimens
2020,live,HK,ES,14.0,Number of specimens
2020,live,HK,ID,147316.0,Number of specimens
2020,live,HK,IT,113.0,Number of specimens
2020,live,HK,JP,16160.0,Number of specimens
2020,live,HK,KE,4030.0,Number of specimens
2020,live,HK,KR,126.0,Number of specimens
2020,live,HK,LK,57380.0,Number of specimens
2020,live,HK,MG,13954.0,Number of specimens
2020,live,HK,MK,6300.0,Number of specimens
2020,live,HK,ML,780.0,Number of specimens
2020,live,HK,MU,20.0,Number of specimens
2020,live,HK,MY,14145.0,Number of specimens
2020,live,HK,NL,11537.0,Number of specimens
2020,live,HK,PE,225668.0,Number of specimens
2020,live,HK,PH,810.0,Number of specimens
2020,live,HK,SC,1522.0,Number of specimens
2020,live,HK,SG,615.0,Number of specimens
2020,live,HK,SI,2770.0,Number of specimens
2020,live,HK,SR,1872.0,Number of specimens
2020,live,HK,SV,11244.0,Number of specimens
2020,live,HK,SY,1200.0,Number of specimens
2020,live,HK,TG,2600.0,Number of specimens
2020,live,HK,TH,85255.0,Number of specimens
2020,live,HK,TO,8810.0,Number of specimens
2020,live,HK,US,62758.0,Number of specimens
2020,live,HK,UZ,2500.0,Number of specimens
2020,live,HK,VN,1576.0,Number of specimens
2020,live,HK,ZA,44.0,Number of specimens
2020,live,HK,ZM,4666.0,Number of specimens
2020,live,HN,CR,1000.0,Number of specimens
2020,live,HU,AE,10.0,Number of specimens
2020,live,HU,CH,16.0,Number of specimens
2020,live,HU,JP,11.0,Number of specimens
2020,live,HU,KR,6.0,Number of specimens
2020,live,HU,MG,560.0,Number of specimens
2020,live,HU,SG,10.0,Number of specimens
2020,live,HU,TH,686.0,Number of specimens
2020,live,HU,TW,7235.0,Number of specimens
2020,live,HU,US,5074.0,Number of specimens
2020,live,HU,VN,37.0,Number of specimens
2020,live,ID,AT,35.0,Number of specimens
2020,live,ID,AU,63.0,Number of specimens
2020,live,ID,BE,164.0,Number of specimens
2020,live,ID,CA,10.0,Number of specimens
2020,live,ID,CO,1524.0,Number of specimens
2020,live,ID,CZ,928.0,Number of specimens
2020,live,ID,DE,544.0,Number of specimens
2020,live,ID,EG,690.0,Number of specimens
2020,live,ID,ES,20.0,Number of specimens
2020,live,ID,ET,80.0,Number of specimens
2020,live,ID,GH,3190.0,Number of specimens
2020,live,ID,GY,728.0,Number of specimens
2020,live,ID,HK,31596.0,Number of specimens
2020,live,ID,HU,80.0,Number of specimens
2020,live,ID,IT,315.0,Number of specimens
2020,live,ID,JP,661.0,Number of specimens
2020,live,ID,KE,2850.0,Number of specimens
2020,live,ID,KR,42120.0,Number of specimens
2020,live,ID,ML,1000.0,Number of specimens
2020,live,ID,MU,151.0,Number of specimens
2020,live,ID,MY,781.0,Number of specimens
2020,live,ID,NL,796.0,Number of specimens
2020,live,ID,PE,105.0,Number of specimens
2020,live,ID,PH,35.0,Number of specimens
2020,live,ID,SB,80.0,Number of specimens
2020,live,ID,SC,204.0,Number of specimens
2020,live,ID,SD,580.0,Number of specimens
2020,live,ID,SI,7268.0,Number of specimens
2020,live,ID,SR,538.0,Number of specimens
2020,live,ID,SY,1090.0,Number of specimens
2020,live,ID,TG,28776.0,Number of specimens
2020,live,ID,TH,2040716.0,Number of specimens
2020,live,ID,TW,588.0,Number of specimens
2020,live,ID,UA,26.0,Number of specimens
2020,live,ID,UG,2.0,Number of specimens
2020,live,ID,US,2474.0,Number of specimens
2020,live,ID,UZ,1550.0,Number of specimens
2020,live,ID,VN,114000.0,Number of specimens
2020,live,ID,ZA,18503.0,Number of specimens
2020,live,ID,ZM,7101.0,Number of specimens
2020,live,IE,AU,990.0,Number of specimens
2020,live,IE,ID,517.0,Number of specimens
2020,live,IL,AU,9296.0,Number of specimens
2020,live,IL,AZ,3000.0,Number of specimens
2020,live,IL,BE,209.0,Number of specimens
2020,live,IL,BG,15000.0,Number of specimens
2020,live,IL,CO,4.0,Number of specimens
2020,live,IL,CZ,77.0,Number of specimens
2020,live,IL,DE,2.0,Number of specimens
2020,live,IL,EC,14.0,Number of specimens
2020,live,IL,HK,1279.0,Number of specimens
2020,live,IL,ID,434.0,Number of specimens
2020,live,IL,PT,8.0,Number of specimens
2020,live,IL,TH,20.0,Number of specimens
2020,live,IN,CN,24930.0,Number of specimens
2020,live,IN,CZ,60.0,Number of specimens
2020,live,IN,ID,243.0,Number of specimens
2020,live,IN,KR,185500.0,Number of specimens
2020,live,IN,MY,2634.0,Number of specimens
2020,live,IN,TH,1367622.0,Number of specimens
2020,live,IN,VN,70.0,Number of specimens
2020,live,IN,ZA,50.0,Number of specimens
2020,live,IQ,BE,299.0,Number of specimens
2020,live,IQ,CZ,15719.0,Number of specimens
2020,live,IQ,EG,800.0,Number of specimens
2020,live,IQ,ID,1454.0,Number of specimens
2020,live,IQ,JO,110.0,Number of specimens
2020,live,IQ,NL,1430.0,Number of specimens
2020,live,IQ,QA,7.0,Number of specimens
2020,live,IQ,SN,700.0,Number of specimens
2020,live,IQ,TH,96.0,Number of specimens
2020,live,IQ,ZA,57797.0,Number of specimens
2020,live,IR,AU,579.0,Number of specimens
2020,live,IR,CZ,2.0,Number of specimens
2020,live,IR,DE,125.0,Number of specimens
2020,live,IR,ID,1286.0,Number of specimens
2020,live,IR,KW,299.0,Number of specimens
2020,live,IR,MY,30.0,Number of specimens
2020,live,IR,QA,8.0,Number of specimens
2020,live,IR,TH,968.0,Number of specimens
2020,live,IR,VN,72.0,Number of specimens
2020,live,IR,ZA,853.0,Number of specimens
2020,live,IS,DK,111.0,Number of specimens
2020,live,IS,ID,100.0,Number of specimens
2020,live,IS,US,1.0,Number of specimens
2020,live,IT,AR,300.0,Number of specimens
2020,live,IT,AU,36474.0,Number of specimens
2020,live,IT,BB,200.0,Number of specimens
2020,live,IT,BJ,60.0,Number of specimens
2020,live,IT,CH,7.0,Number of specimens
2020,live,IT,CN,228058.0,Number of specimens
2020,live,IT,CO,1744.0,Number of specimens
2020,live,IT,GT,25300.0,Number of specimens
2020,live,IT,HK,58.0,Number of specimens
2020,live,IT,ID,14970.0,Number of specimens
2020,live,IT,JP,89.0,Number of specimens
2020,live,IT,MK,2260.0,Number of specimens
2020,live,IT,MX,20.0,Number of specimens
2020,live,IT,SC,75.0,Number of specimens
2020,live,IT,SV,6000.0,Number of specimens
2020,live,IT,TG,800.0,Number of specimens
2020,live,IT,TH,62591.0,Number of specimens
2020,live,IT,TW,11690.0,Number of specimens
2020,live,IT,US,3315.0,Number of specimens
2020,live,IT,UZ,14192.0,Number of specimens
2020,live,IT,VE,500.0,Number of specimens
2020,live,IT,ZA,30.0,Number of specimens
2020,live,IT,ZM,2800.0,Number of specimens
2020,live,JE,MY,1.0,Number of specimens
2020,live,JM,CR,12100.0,Number of specimens
2020,live,JM,TH,327105.0,Number of specimens
2020,live,JO,AE,27.0,Number of specimens
2020,live,JO,BE,7.0,Number of specimens
2020,live,JO,CN,73000.0,Number of specimens
2020,live,JO,CO,4.0,Number of specimens
2020,live,JO,CZ,1320.0,Number of specimens
2020,live,JO,EG,200.0,Number of specimens
2020,live,JO,GY,193.0,Number of specimens
2020,live,JO,ID,576.0,Number of specimens
2020,live,JO,KW,1.0,Number of specimens
2020,live,JO,LB,70.0,Number of specimens
2020,live,JO,LK,400.0,Number of specimens
2020,live,JO,MG,597.0,Number of specimens
2020,live,JO,ML,100.0,Number of specimens
2020,live,JO,QA,353.0,Number of specimens
2020,live,JO,SN,300.0,Number of specimens
2020,live,JO,TH,216.0,Number of specimens
2020,live,JO,VN,55.0,Number of specimens
2020,live,JO,XX,760.0,Number of specimens
2020,live,JO,ZA,6362.0,Number of specimens
2020,live,JP,AR,20.0,Number of specimens
2020,live,JP,AT,32.0,Number of specimens
2020,live,JP,AU,51737.0,Number of specimens
2020,live,JP,BE,1724.0,Number of specimens
2020,live,JP,BJ,435.0,Number of specimens
2020,live,JP,BR,8041.0,Number of specimens
2020,live,JP,CA,1750.0,Number of specimens
2020,live,JP,CH,8.0,Number of specimens
2020,live,JP,CM,433.0,Number of specimens
2020,live,JP,CN,4176134.0,Number of specimens
2020,live,JP,CO,1217.0,Number of specimens
2020,live,JP,CZ,15169.0,Number of specimens
2020,live,JP,DE,15317.0,Number of specimens
2020,live,JP,EC,6547.0,Number of specimens
2020,live,JP,EG,2625.0,Number of specimens
2020,live,JP,ES,89.0,Number of specimens
2020,live,JP,FR,71.0,Number of specimens
2020,live,JP,GB,4867.0,Number of specimens
2020,live,JP,GH,968.0,Number of specimens
